2025-08-25 18:08:00,310 | INFO     | image_processing_api | add_request_id:177 | Request 54916133 started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:177
2025-08-25 19:51:13,463 | DEBUG    | image_processing_api | process_images:890 | Request 51895e27: Saving uploaded file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:890
2025-08-25 19:51:13,479 | INFO     | image_processing_api | process_images:895 | Request 51895e27: File saved successfully, starting processing | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:895
2025-08-25 19:51:13,479 | INFO     | image_processing_api | process_zip_file:694 | Starting zip file processing: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:694
2025-08-25 19:51:13,479 | DEBUG    | image_processing_api | process_zip_file:698 | Extracting zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:698
2025-08-25 19:51:13,493 | INFO     | image_processing_api | process_zip_file:702 | Successfully extracted zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:702
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | process_zip_file:711 | Extracted 3 files from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:711
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | process_zip_file:712 | Extracted 0 directories from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:712
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | process_zip_file:713 | Directory structure: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:713
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | process_zip_file:721 | File: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:721
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | process_zip_file:721 | File: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:721
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | process_zip_file:721 | File: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:721
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | process_zip_file:724 | Loading prompt library | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:724
2025-08-25 19:51:13,493 | DEBUG    | image_processing_api | load_json_file:195 | Loading JSON file: promptlib.json | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:195
2025-08-25 19:51:13,497 | DEBUG    | image_processing_api | load_json_file:200 | Successfully loaded promptlib.json: 111 items | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:200
2025-08-25 19:51:13,497 | INFO     | image_processing_api | process_zip_file:737 | Selecting images from extracted folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:737
2025-08-25 19:51:13,497 | INFO     | image_processing_api | process_zip_file:740 | Temp directory contents: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:740
2025-08-25 19:51:13,497 | INFO     | image_processing_api | process_zip_file:747 | Found file: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:747
2025-08-25 19:51:13,497 | INFO     | image_processing_api | process_zip_file:747 | Found file: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:747
2025-08-25 19:51:13,497 | INFO     | image_processing_api | process_zip_file:747 | Found file: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:747
2025-08-25 19:51:13,497 | INFO     | image_processing_api | select_all_images_per_folder:449 | Selecting images from base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:449
2025-08-25 19:51:13,497 | INFO     | image_processing_api | select_all_images_per_folder:450 | Base folder exists: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:450
2025-08-25 19:51:13,497 | INFO     | image_processing_api | select_all_images_per_folder:451 | Base folder is directory: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:451
2025-08-25 19:51:13,497 | DEBUG    | image_processing_api | select_all_images_per_folder:459 | Scanning base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:459
2025-08-25 19:51:13,497 | DEBUG    | image_processing_api | select_all_images_per_folder:461 | Items in base folder: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:461
2025-08-25 19:51:13,497 | INFO     | image_processing_api | select_all_images_per_folder:506 | Detected flat structure - creating virtual folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:506
2025-08-25 19:51:13,497 | INFO     | image_processing_api | select_all_images_per_folder:515 | Found 2 images in flat structure | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:515
2025-08-25 19:51:13,497 | INFO     | image_processing_api | select_all_images_per_folder:556 | Created folder group_6292393310444: 2 images (0 model images) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:556
2025-08-25 19:51:13,497 | INFO     | image_processing_api | select_all_images_per_folder:558 | Total folders processed: 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:558
2025-08-25 19:51:13,497 | INFO     | image_processing_api | process_zip_file:754 | Found 1 folders to process | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:754
2025-08-25 19:51:13,497 | INFO     | image_processing_api | process_zip_file:759 | Processing folder: group_6292393310444 with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:759
2025-08-25 19:51:13,497 | DEBUG    | image_processing_api | process_zip_file:765 | Detecting gender for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:765
2025-08-25 19:51:13,497 | INFO     | image_processing_api | detect_gender_from_image:400 | Detecting gender from image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:400
2025-08-25 19:51:13,498 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _detect_gender_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 19:51:13,498 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 19:51:13,498 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:51:13,706 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:51:13,718 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:51:15,795 | DEBUG    | image_processing_api | _detect_gender_internal:428 | OpenAI gender detection response: 'Men' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:428
2025-08-25 19:51:15,795 | INFO     | image_processing_api | _detect_gender_internal:435 | Gender detected: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:435
2025-08-25 19:51:15,795 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 19:51:15,795 | INFO     | image_processing_api | process_zip_file:768 | Gender detected for group_6292393310444: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:768
2025-08-25 19:51:15,796 | DEBUG    | image_processing_api | process_zip_file:771 | Getting background suggestion for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:771
2025-08-25 19:51:15,796 | INFO     | image_processing_api | get_background_suggestions:281 | Getting background suggestions for image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:281
2025-08-25 19:51:15,796 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _get_background_suggestions_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 19:51:15,796 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 19:51:15,796 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:51:16,027 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:51:16,038 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:51:16,038 | DEBUG    | image_processing_api | _get_background_suggestions_internal:289 | Available backgrounds: 111 options | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:289
2025-08-25 19:51:16,038 | DEBUG    | image_processing_api | _get_background_suggestions_internal:313 | Sending request to OpenAI for background suggestions | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:313
2025-08-25 19:51:17,939 | DEBUG    | image_processing_api | _get_background_suggestions_internal:327 | OpenAI response for background suggestions: 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:327
2025-08-25 19:51:17,939 | DEBUG    | image_processing_api | _get_background_suggestions_internal:345 | Matched background suggestion: 'Urban street' → 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:345
2025-08-25 19:51:17,939 | INFO     | image_processing_api | _get_background_suggestions_internal:348 | Background suggestions extracted: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:348
2025-08-25 19:51:17,939 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 19:51:17,940 | INFO     | image_processing_api | process_zip_file:774 | Background suggestion for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:774
2025-08-25 19:51:17,940 | DEBUG    | image_processing_api | process_zip_file:777 | Generating comprehensive description for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:777
2025-08-25 19:51:17,940 | INFO     | image_processing_api | generate_comprehensive_folder_description:563 | Generating comprehensive description for folder with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:563
2025-08-25 19:51:17,940 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _generate_comprehensive_description_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 19:51:17,940 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 19:51:17,940 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:569 | Analyzing first image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:569
2025-08-25 19:51:17,940 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:51:18,171 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:51:18,181 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:51:18,181 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:588 | Sending request to OpenAI for base description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:588
2025-08-25 19:51:21,195 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:602 | Base description generated: Wearing a black oversized t-shirt featuring a colorful graphic print of a character named Rick Sanch... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:602
